Day_1;Day_2;Day_3;Day_4;Day_5;Day_6;Day_7;Target
23245;23245;23245;23245;23240;23250;23250;0
23245;23245;23245;23240;23250;23250;23245;0
23245;23245;23240;23250;23250;23245;23245;0
23245;23240;23250;23250;23245;23245;23245;0
23240;23250;23250;23245;23245;23245;23245;0
23250;23250;23245;23245;23245;23245;23245;0
23250;23245;23245;23245;23245;23245;23245;0
23245;23245;23245;23245;23245;23245;23240;1
23245;23245;23245;23245;23245;23240;23245;0
23245;23245;23245;23245;23240;23245;23245;0
23245;23245;23245;23240;23245;23245;23245;0
23245;23245;23240;23245;23245;23245;23245;0
23245;23240;23245;23245;23245;23245;23245;0
23240;23245;23245;23245;23245;23245;23245;0
23245;23245;23245;23245;23245;23245;23245;0
23245;23245;23245;23245;23245;23245;23245;1
23245;23245;23245;23245;23245;23245;25730;0
23245;23245;23245;23245;23245;25730;23245;0
23245;23245;23245;23245;25730;23245;23245;0
23245;23245;23245;25730;23245;23245;23245;0
23245;23245;25730;23245;23245;23245;23245;0
23245;25730;23245;23245;23245;23245;23245;0
25730;23245;23245;23245;23245;23245;23235;0
23245;23245;23245;23245;23245;23235;23235;0
23245;23245;23245;23245;23235;23235;23235;1
23245;23245;23245;23235;23235;23235;23240;0
23245;23245;23235;23235;23235;23240;23240;1
23245;23235;23235;23235;23240;23240;23250;0
23235;23235;23235;23240;23240;23250;23250;0
23235;23235;23240;23240;23250;23250;23240;0
23235;23240;23240;23250;23250;23240;23240;0
23240;23240;23250;23250;23240;23240;23240;0
23240;23250;23250;23240;23240;23240;23240;0
23250;23250;23240;23240;23240;23240;23240;0
23250;23240;23240;23240;23240;23240;23240;0
23240;23240;23240;23240;23240;23240;23240;0
23240;23240;23240;23240;23240;23240;23240;0
23240;23240;23240;23240;23240;23240;23240;0
23240;23240;23240;23240;23240;23240;23240;1
23240;23240;23240;23240;23240;23240;23250;0
23240;23240;23240;23240;23240;23250;23245;1
23240;23240;23240;23240;23250;23245;23250;0
23240;23240;23240;23250;23245;23250;23250;0
23240;23240;23250;23245;23250;23250;23250;0
23240;23250;23245;23250;23250;23250;23250;0
23250;23245;23250;23250;23250;23250;23250;0
23245;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;1
23250;23250;23250;23250;23250;23250;23260;1
23250;23250;23250;23250;23250;23260;23265;0
23250;23250;23250;23250;23260;23265;23265;0
23250;23250;23250;23260;23265;23265;23265;0
23250;23250;23260;23265;23265;23265;23260;0
23250;23260;23265;23265;23265;23260;23250;0
23260;23265;23265;23265;23260;23250;23250;0
23265;23265;23265;23260;23250;23250;23250;0
23265;23265;23260;23250;23250;23250;23250;0
23265;23260;23250;23250;23250;23250;23250;0
23260;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;1
23250;23250;23250;23250;23250;23250;23260;0
23250;23250;23250;23250;23250;23260;23260;0
23250;23250;23250;23250;23260;23260;23255;0
23250;23250;23250;23260;23260;23255;23255;0
23250;23250;23260;23260;23255;23255;23250;0
23250;23260;23260;23255;23255;23250;23250;1
23260;23260;23255;23255;23250;23250;23255;0
23260;23255;23255;23250;23250;23255;23250;0
23255;23255;23250;23250;23255;23250;23245;1
23255;23250;23250;23255;23250;23245;23250;0
23250;23250;23255;23250;23245;23250;23250;0
23250;23255;23250;23245;23250;23250;23250;1
23255;23250;23245;23250;23250;23250;25730;0
23250;23245;23250;23250;23250;25730;23250;0
23245;23250;23250;23250;25730;23250;23250;0
23250;23250;23250;25730;23250;23250;23250;0
23250;23250;25730;23250;23250;23250;23250;0
23250;25730;23250;23250;23250;23250;23250;0
25730;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;0
23250;23250;23250;23250;23250;23250;23250;1
23250;23250;23250;23250;23250;23250;23255;0
23250;23250;23250;23250;23250;23255;23255;0
23250;23250;23250;23250;23255;23255;23255;1
23250;23250;23250;23255;23255;23255;23265;0
23250;23250;23255;23255;23255;23265;23265;1
23250;23255;23255;23255;23265;23265;23270;1
23255;23255;23255;23265;23265;23270;23310;1
23255;23255;23265;23265;23270;23310;23330;0
23255;23265;23265;23270;23310;23330;23330;0
23265;23265;23270;23310;23330;23330;23330;0
23265;23270;23310;23330;23330;23330;23330;0
23270;23310;23330;23330;23330;23330;23330;0
23310;23330;23330;23330;23330;23330;23330;0
23330;23330;23330;23330;23330;23330;23310;0
23330;23330;23330;23330;23330;23310;23310;0
23330;23330;23330;23330;23310;23310;23300;0
23330;23330;23330;23310;23310;23300;23300;1
23330;23330;23310;23310;23300;23300;23335;1
23330;23310;23310;23300;23300;23335;23390;1
23310;23310;23300;23300;23335;23390;23420;1
23310;23300;23300;23335;23390;23420;23460;0
23300;23300;23335;23390;23420;23460;23405;0
23300;23335;23390;23420;23460;23405;23380;0
23335;23390;23420;23460;23405;23380;23380;1
23390;23420;23460;23405;23380;23380;23395;1
23420;23460;23405;23380;23380;23395;23430;0
23460;23405;23380;23380;23395;23430;23370;0
23405;23380;23380;23395;23430;23370;23365;1
23380;23380;23395;23430;23370;23365;23450;0
23380;23395;23430;23370;23365;23450;23450;0
23395;23430;23370;23365;23450;23450;23450;1
23430;23370;23365;23450;23450;23450;23495;0
23370;23365;23450;23450;23450;23495;23465;0
23365;23450;23450;23450;23495;23465;23450;0
23450;23450;23450;23495;23465;23450;23450;1
23450;23450;23495;23465;23450;23450;23455;0
23450;23495;23465;23450;23450;23455;23455;0
23495;23465;23450;23450;23455;23455;23455;0
23465;23450;23450;23455;23455;23455;23450;0
23450;23450;23455;23455;23455;23450;23450;1
23450;23455;23455;23455;23450;23450;23465;1
23455;23455;23455;23450;23450;23465;23480;0
23455;23455;23450;23450;23465;23480;23480;0
23455;23450;23450;23465;23480;23480;23475;0
23450;23450;23465;23480;23480;23475;23475;0
23450;23465;23480;23480;23475;23475;23470;0
23465;23480;23480;23475;23475;23470;23460;1
23480;23480;23475;23475;23470;23460;23475;0
23480;23475;23475;23470;23460;23475;23475;0
23475;23475;23470;23460;23475;23475;23460;0
23475;23470;23460;23475;23475;23460;23460;0
23470;23460;23475;23475;23460;23460;23460;0
23460;23475;23475;23460;23460;23460;23440;0
23475;23475;23460;23460;23460;23440;23400;0
23475;23460;23460;23460;23440;23400;23385;1
23460;23460;23460;23440;23400;23385;23390;0
23460;23460;23440;23400;23385;23390;23385;0
23460;23440;23400;23385;23390;23385;23385;0
23440;23400;23385;23390;23385;23385;23385;1
23400;23385;23390;23385;23385;23385;23415;0
23385;23390;23385;23385;23385;23415;23395;0
23390;23385;23385;23385;23415;23395;23375;0
23385;23385;23385;23415;23395;23375;23375;0
23385;23385;23415;23395;23375;23375;23350;0
23385;23415;23395;23375;23375;23350;23350;0
23415;23395;23375;23375;23350;23350;23350;0
23395;23375;23375;23350;23350;23350;23350;1
23375;23375;23350;23350;23350;23350;23360;1
23375;23350;23350;23350;23350;23360;23385;1
23350;23350;23350;23350;23360;23385;23395;0
23350;23350;23350;23360;23385;23395;23370;0
23350;23350;23360;23385;23395;23370;23350;0
23350;23360;23385;23395;23370;23350;23350;0
23360;23385;23395;23370;23350;23350;23340;0
23385;23395;23370;23350;23350;23340;23300;0
23395;23370;23350;23350;23340;23300;23300;1
23370;23350;23350;23340;23300;23300;23310;0
23350;23350;23340;23300;23300;23310;23310;0
23350;23340;23300;23300;23310;23310;23310;0
23340;23300;23300;23310;23310;23310;23310;0
23300;23300;23310;23310;23310;23310;23310;0
23300;23310;23310;23310;23310;23310;23290;0
23310;23310;23310;23310;23310;23290;23280;0
23310;23310;23310;23310;23290;23280;23260;0
23310;23310;23310;23290;23280;23260;23260;0
23310;23310;23290;23280;23260;23260;23260;0
23310;23290;23280;23260;23260;23260;23260;0
23290;23280;23260;23260;23260;23260;23260;0
23280;23260;23260;23260;23260;23260;23260;0
23260;23260;23260;23260;23260;23260;23260;1
23260;23260;23260;23260;23260;23260;23285;1
23260;23260;23260;23260;23260;23285;23305;1
23260;23260;23260;23260;23285;23305;23310;0
23260;23260;23260;23285;23305;23310;23310;0
23260;23260;23285;23305;23310;23310;23300;0
23260;23285;23305;23310;23310;23300;23275;0
23285;23305;23310;23310;23300;23275;23275;0
23305;23310;23310;23300;23275;23275;23270;0
23310;23310;23300;23275;23275;23270;23270;1
23310;23300;23275;23275;23270;23270;23275;0
23300;23275;23275;23270;23270;23275;23275;1
23275;23275;23270;23270;23275;23275;23280;0
23275;23270;23270;23275;23275;23280;23260;0
23270;23270;23275;23275;23280;23260;23260;0
23270;23275;23275;23280;23260;23260;23260;1
23275;23275;23280;23260;23260;23260;23290;0
23275;23280;23260;23260;23260;23290;23280;0
23280;23260;23260;23260;23290;23280;23280;1
23260;23260;23260;23290;23280;23280;23330;0
23260;23260;23290;23280;23280;23330;23325;0
23260;23290;23280;23280;23330;23325;23280;0
23290;23280;23280;23330;23325;23280;23280;0
23280;23280;23330;23325;23280;23280;23265;0
23280;23330;23325;23280;23280;23265;23260;0
23330;23325;23280;23280;23265;23260;23260;1
23325;23280;23280;23265;23260;23260;23270;0
23280;23280;23265;23260;23260;23270;23260;1
23280;23265;23260;23260;23270;23260;23270;0
23265;23260;23260;23270;23260;23270;23270;0
23260;23260;23270;23260;23270;23270;23270;0
23260;23270;23260;23270;23270;23270;23270;0
23270;23260;23270;23270;23270;23270;23270;1
23260;23270;23270;23270;23270;23270;23280;0
23270;23270;23270;23270;23270;23280;23265;0
23270;23270;23270;23270;23280;23265;23260;1
23270;23270;23270;23280;23265;23260;23265;0
23270;23270;23280;23265;23260;23265;23265;0
23270;23280;23265;23260;23265;23265;23260;0
23280;23265;23260;23265;23265;23260;23260;1
23265;23260;23265;23265;23260;23260;23270;0
23260;23265;23265;23260;23260;23270;23260;0
23265;23265;23260;23260;23270;23260;23260;0
23265;23260;23260;23270;23260;23260;23260;0
23260;23260;23270;23260;23260;23260;23250;0
23260;23270;23260;23260;23260;23250;23250;0
23270;23260;23260;23260;23250;23250;23250;0
23260;23260;23260;23250;23250;23250;23250;1
23260;23260;23250;23250;23250;23250;23255;0
23260;23250;23250;23250;23250;23255;23255;1
23250;23250;23250;23250;23255;23255;23260;0
23250;23250;23250;23255;23255;23260;23260;1
23250;23250;23255;23255;23260;23260;25730;0
23250;23255;23255;23260;23260;25730;25730;0
23255;23255;23260;23260;25730;25730;25730;0
23255;23260;23260;25730;25730;25730;25730;0
23260;23260;25730;25730;25730;25730;23260;0
23260;25730;25730;25730;25730;23260;23260;1
25730;25730;25730;25730;23260;23260;23270;1
25730;25730;25730;23260;23260;23270;23275;0
25730;25730;23260;23260;23270;23275;23275;1
25730;23260;23260;23270;23275;23275;23285;1
23260;23260;23270;23275;23275;23285;23300;0
23260;23270;23275;23275;23285;23300;23280;0
23270;23275;23275;23285;23300;23280;23280;0
23275;23275;23285;23300;23280;23280;23270;0
23275;23285;23300;23280;23280;23270;23270;0
23285;23300;23280;23280;23270;23270;23270;0
23300;23280;23280;23270;23270;23270;23270;0
23280;23280;23270;23270;23270;23270;23260;0
23280;23270;23270;23270;23270;23260;23260;0
23270;23270;23270;23270;23260;23260;23260;0
23270;23270;23270;23260;23260;23260;23260;0
23270;23270;23260;23260;23260;23260;23260;0
23270;23260;23260;23260;23260;23260;23260;1
23260;23260;23260;23260;23260;23260;23270;0
23260;23260;23260;23260;23260;23270;23270;0
23260;23260;23260;23260;23270;23270;23260;0
23260;23260;23260;23270;23270;23260;23260;1
23260;23260;23270;23270;23260;23260;23265;0
23260;23270;23270;23260;23260;23265;23260;0
23270;23270;23260;23260;23265;23260;23260;1
23270;23260;23260;23265;23260;23260;23265;0
23260;23260;23265;23260;23260;23265;23260;0
23260;23265;23260;23260;23265;23260;23260;0
23265;23260;23260;23265;23260;23260;23260;0
23260;23260;23265;23260;23260;23260;23260;0
23260;23265;23260;23260;23260;23260;23260;0
23265;23260;23260;23260;23260;23260;23260;1
23260;23260;23260;23260;23260;23260;23265;0
23260;23260;23260;23260;23260;23265;23260;0
23260;23260;23260;23260;23265;23260;23260;1
23260;23260;23260;23265;23260;23260;23265;0
23260;23260;23265;23260;23260;23265;23265;0
23260;23265;23260;23260;23265;23265;23265;0
23265;23260;23260;23265;23265;23265;23265;1
23260;23260;23265;23265;23265;23265;23270;0
23260;23265;23265;23265;23265;23270;23265;0
23265;23265;23265;23265;23270;23265;23265;0
23265;23265;23265;23270;23265;23265;23265;0
23265;23265;23270;23265;23265;23265;23265;0
23265;23270;23265;23265;23265;23265;23265;0
23270;23265;23265;23265;23265;23265;23265;0
23265;23265;23265;23265;23265;23265;23265;0
23265;23265;23265;23265;23265;23265;23265;0
23265;23265;23265;23265;23265;23265;23265;1
23265;23265;23265;23265;23265;23265;23270;0
23265;23265;23265;23265;23265;23270;23265;0
23265;23265;23265;23265;23270;23265;23265;0
23265;23265;23265;23270;23265;23265;23265;0
23265;23265;23270;23265;23265;23265;23265;0
23265;23270;23265;23265;23265;23265;23260;0
23270;23265;23265;23265;23265;23260;23260;1
23265;23265;23265;23265;23260;23260;23265;0
23265;23265;23265;23260;23260;23265;23260;0
23265;23265;23260;23260;23265;23260;23260;0
23265;23260;23260;23265;23260;23260;23260;0
23260;23260;23265;23260;23260;23260;23260;0
23260;23265;23260;23260;23260;23260;23260;0
23265;23260;23260;23260;23260;23260;23260;0
23260;23260;23260;23260;23260;23260;23260;0
23260;23260;23260;23260;23260;23260;23260;0
23260;23260;23260;23260;23260;23260;23260;0
23260;23260;23260;23260;23260;23260;23260;1
23260;23260;23260;23260;23260;23260;23265;0
23260;23260;23260;23260;23260;23265;23265;0
23260;23260;23260;23260;23265;23265;23260;0
23260;23260;23260;23265;23265;23260;23260;0
23260;23260;23265;23265;23260;23260;23260;0
23260;23265;23265;23260;23260;23260;23260;0
23265;23265;23260;23260;23260;23260;23260;0
23265;23260;23260;23260;23260;23260;23260;0
23260;23260;23260;23260;23260;23260;23260;0
23260;23260;23260;23260;23260;23260;23260;0
23260;23260;23260;23260;23260;23260;23260;0
23260;23260;23260;23260;23260;23260;23260;0
23260;23260;23260;23260;23260;23260;23245;0
23260;23260;23260;23260;23260;23245;23245;0
23260;23260;23260;23260;23245;23245;23240;0
23260;23260;23260;23245;23245;23240;23240;0
23260;23260;23245;23245;23240;23240;23240;0
23260;23245;23245;23240;23240;23240;23240;0
23245;23245;23240;23240;23240;23240;23240;0
23245;23240;23240;23240;23240;23240;23240;0
23240;23240;23240;23240;23240;23240;23240;0
23240;23240;23240;23240;23240;23240;23240;0
23240;23240;23240;23240;23240;23240;23240;0
23240;23240;23240;23240;23240;23240;23240;0
23240;23240;23240;23240;23240;23240;23230;0
23240;23240;23240;23240;23240;23230;23230;0
23240;23240;23240;23240;23230;23230;23230;0
23240;23240;23240;23230;23230;23230;23230;0
23240;23240;23230;23230;23230;23230;23230;0
23240;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;0
23230;23230;23230;23230;23230;23230;23230;1
23230;23230;23230;23230;23230;23230;23235;0
23230;23230;23230;23230;23230;23235;23235;0
23230;23230;23230;23230;23235;23235;23230;0
23230;23230;23230;23235;23235;23230;23230;0
23230;23230;23235;23235;23230;23230;23230;0
23230;23235;23235;23230;23230;23230;23230;0
23235;23235;23230;23230;23230;23230;23230;0
23235;23230;23230;23230;23230;23230;23230;1
23230;23230;23230;23230;23230;23230;23245;0
23230;23230;23230;23230;23230;23245;23240;1
23230;23230;23230;23230;23245;23240;23245;0
23230;23230;23230;23245;23240;23245;23245;0
23230;23230;23245;23240;23245;23245;23245;0
23230;23245;23240;23245;23245;23245;23245;0
23245;23240;23245;23245;23245;23245;23240;0
23240;23245;23245;23245;23245;23240;23240;1
23245;23245;23245;23245;23240;23240;23245;0
23245;23245;23245;23240;23240;23245;23245;0
23245;23245;23240;23240;23245;23245;23245;0
23245;23240;23240;23245;23245;23245;23245;0
23240;23240;23245;23245;23245;23245;23245;0
23240;23245;23245;23245;23245;23245;23245;0
23245;23245;23245;23245;23245;23245;23245;0
23245;23245;23245;23245;23245;23245;23245;1
23245;23245;23245;23245;23245;23245;23270;1
23245;23245;23245;23245;23245;23270;23305;0
23245;23245;23245;23245;23270;23305;23305;1
23245;23245;23245;23270;23305;23305;23340;0
23245;23245;23270;23305;23305;23340;23340;0
23245;23270;23305;23305;23340;23340;23300;0
23270;23305;23305;23340;23340;23300;23300;1
23305;23305;23340;23340;23300;23300;23310;0
23305;23340;23340;23300;23300;23310;23310;0
23340;23340;23300;23300;23310;23310;23310;1
23340;23300;23300;23310;23310;23310;23335;0
23300;23300;23310;23310;23310;23335;23320;0
23300;23310;23310;23310;23335;23320;23310;0
23310;23310;23310;23335;23320;23310;23305;1
23310;23310;23335;23320;23310;23305;23315;0
23310;23335;23320;23310;23305;23315;23315;0
23335;23320;23310;23305;23315;23315;23315;0
23320;23310;23305;23315;23315;23315;23310;0
23310;23305;23315;23315;23315;23310;23305;1
23305;23315;23315;23315;23310;23305;23310;0
23315;23315;23315;23310;23305;23310;23310;1
23315;23315;23310;23305;23310;23310;23315;0
23315;23310;23305;23310;23310;23315;23315;0
23310;23305;23310;23310;23315;23315;23315;1
23305;23310;23310;23315;23315;23315;23320;1
23310;23310;23315;23315;23315;23320;23350;0
23310;23315;23315;23315;23320;23350;23315;0
23315;23315;23315;23320;23350;23315;23310;0
23315;23315;23320;23350;23315;23310;23310;0
23315;23320;23350;23315;23310;23310;23310;0
23320;23350;23315;23310;23310;23310;23310;0
23350;23315;23310;23310;23310;23310;23310;0
23315;23310;23310;23310;23310;23310;23290;0
23310;23310;23310;23310;23310;23290;23290;0
23310;23310;23310;23310;23290;23290;23285;0
23310;23310;23310;23290;23290;23285;23270;0
23310;23310;23290;23290;23285;23270;23270;0
23310;23290;23290;23285;23270;23270;23270;0
23290;23290;23285;23270;23270;23270;23250;0
23290;23285;23270;23270;23270;23250;23250;0
23285;23270;23270;23270;23250;23250;23250;1
23270;23270;23270;23250;23250;23250;23265;1
23270;23270;23250;23250;23250;23265;23290;0
23270;23250;23250;23250;23265;23290;23290;1
23250;23250;23250;23265;23290;23290;25730;0
23250;23250;23265;23290;23290;25730;25730;0
23250;23265;23290;23290;25730;25730;25730;0
23265;23290;23290;25730;25730;25730;25730;0
23290;23290;25730;25730;25730;25730;25730;0
23290;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;25730;0
25730;25730;25730;25730;25730;25730;23510;0
25730;25730;25730;25730;25730;23510;23510;0
25730;25730;25730;25730;23510;23510;23510;1
25730;25730;25730;23510;23510;23510;23540;0
25730;25730;23510;23510;23510;23540;23540;1
25730;23510;23510;23510;23540;23540;23560;1
23510;23510;23510;23540;23540;23560;23570;1
23510;23510;23540;23540;23560;23570;23580;0
23510;23540;23540;23560;23570;23580;23580;0
23540;23540;23560;23570;23580;23580;23580;0
23540;23560;23570;23580;23580;23580;23550;0
23560;23570;23580;23580;23580;23550;23535;0
23570;23580;23580;23580;23550;23535;23510;0
23580;23580;23580;23550;23535;23510;23510;0
23580;23580;23550;23535;23510;23510;23510;0
23580;23550;23535;23510;23510;23510;23510;0
23550;23535;23510;23510;23510;23510;23510;1
23535;23510;23510;23510;23510;23510;23520;0
23510;23510;23510;23510;23510;23520;23510;0
23510;23510;23510;23510;23520;23510;23510;0
23510;23510;23510;23520;23510;23510;23490;0
23510;23510;23520;23510;23510;23490;23450;0
23510;23520;23510;23510;23490;23450;23450;0
23520;23510;23510;23490;23450;23450;23450;0
23510;23510;23490;23450;23450;23450;23420;1
23510;23490;23450;23450;23450;23420;23430;1
23490;23450;23450;23450;23420;23430;23440;1
23450;23450;23450;23420;23430;23440;23460;0
23450;23450;23420;23430;23440;23460;23450;0
23450;23420;23430;23440;23460;23450;23450;0
23420;23430;23440;23460;23450;23450;23450;0
23430;23440;23460;23450;23450;23450;23430;0
23440;23460;23450;23450;23450;23430;23370;0
23460;23450;23450;23450;23430;23370;23360;0
23450;23450;23450;23430;23370;23360;23360;1
23450;23450;23430;23370;23360;23360;23370;0
23450;23430;23370;23360;23360;23370;23370;0
23430;23370;23360;23360;23370;23370;23370;1
23370;23360;23360;23370;23370;23370;23390;1
23360;23360;23370;23370;23370;23390;23410;0
23360;23370;23370;23370;23390;23410;23410;0
23370;23370;23370;23390;23410;23410;23390;0
23370;23370;23390;23410;23410;23390;23370;0
23370;23390;23410;23410;23390;23370;23370;0
23390;23410;23410;23390;23370;23370;23370;0
23410;23410;23390;23370;23370;23370;23350;0
23410;23390;23370;23370;23370;23350;23350;0
23390;23370;23370;23370;23350;23350;23350;0
23370;23370;23370;23350;23350;23350;23350;0
23370;23370;23350;23350;23350;23350;23340;0
23370;23350;23350;23350;23350;23340;23340;0
23350;23350;23350;23350;23340;23340;23340;0
23350;23350;23350;23340;23340;23340;23320;0
23350;23350;23340;23340;23340;23320;23280;0
23350;23340;23340;23340;23320;23280;23280;1
23340;23340;23340;23320;23280;23280;23320;0
23340;23340;23320;23280;23280;23320;23320;0
23340;23320;23280;23280;23320;23320;23320;0
23320;23280;23280;23320;23320;23320;23320;0
23280;23280;23320;23320;23320;23320;23310;0
23280;23320;23320;23320;23320;23310;23295;0
23320;23320;23320;23320;23310;23295;23290;0
23320;23320;23320;23310;23295;23290;23290;1
23320;23320;23310;23295;23290;23290;23310;0
23320;23310;23295;23290;23290;23310;23310;0
23310;23295;23290;23290;23310;23310;23310;0
23295;23290;23290;23310;23310;23310;23310;0
23290;23290;23310;23310;23310;23310;23300;1
23290;23310;23310;23310;23310;23300;23310;0
23310;23310;23310;23310;23300;23310;23295;1
23310;23310;23310;23300;23310;23295;23300;0
23310;23310;23300;23310;23295;23300;23300;0
23310;23300;23310;23295;23300;23300;23300;0
23300;23310;23295;23300;23300;23300;23295;1
23310;23295;23300;23300;23300;23295;23300;0
23295;23300;23300;23300;23295;23300;23290;0
23300;23300;23300;23295;23300;23290;23290;0
23300;23300;23295;23300;23290;23290;23290;0
23300;23295;23300;23290;23290;23290;23290;0
23295;23300;23290;23290;23290;23290;23290;0
23300;23290;23290;23290;23290;23290;23280;0
23290;23290;23290;23290;23290;23280;23280;1
23290;23290;23290;23290;23280;23280;23290;0
23290;23290;23290;23280;23280;23290;23280;0
23290;23290;23280;23280;23290;23280;23270;0
23290;23280;23280;23290;23280;23270;23270;0
23280;23280;23290;23280;23270;23270;23270;0
23280;23290;23280;23270;23270;23270;23270;0
23290;23280;23270;23270;23270;23270;23270;0
23280;23270;23270;23270;23270;23270;23270;1
23270;23270;23270;23270;23270;23270;23280;0
23270;23270;23270;23270;23270;23280;23280;0
23270;23270;23270;23270;23280;23280;23280;0
23270;23270;23270;23280;23280;23280;23280;0
23270;23270;23280;23280;23280;23280;23280;0
23270;23280;23280;23280;23280;23280;23280;0
23280;23280;23280;23280;23280;23280;23270;0
23280;23280;23280;23280;23280;23270;23270;0
23280;23280;23280;23280;23270;23270;23270;0
23280;23280;23280;23270;23270;23270;23270;0
23280;23280;23270;23270;23270;23270;23270;0
23280;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
23270;23270;23270;23270;23270;23270;23270;0
